"Sales by ZIP Code","Sales by ZIP Code"
"Sales Statistics","Sales Statistics"
"Sales","Sales"
"SALES","SALES"
"Sales Overview","Sales Overview"
"Sat","Sat"
"Saturday","Saturday"
"Save date range when navigating between reports","Save date range when navigating between reports"
"Save","Save"
"Scheduled Email Reports","Scheduled Email Reports"
"Select options","Select options"
"Select orders by","Select orders by"
"Set defaults","Set defaults"
"Stock Qty","Stock Qty"
"Stock vs. Sold","Stock vs. Sold"
"(Sub)category","(Sub)category"
"Shipping","Shipping"
"Show Report For","Show Report For"
"Show by","Show by"
"Subtotal","Subtotal"
"Sunday","Sunday"
"Sun","Sun"
"Tax Invoiced","Tax Invoiced"
"Tax Refunded","Tax Refunded"
"Tax","Tax"
"The number of records in the SKU Advisor","The number of records in the SKU Advisor"
"This month","This month"
"This version of the Unit is not comparable with the current version of Advanced Reports","This version of the Unit is not comparable with the current version of Advanced Reports"
"Thu","Thu"
"To","To"
"Today","Today"
"Total Incl. Tax","Total Incl. Tax"
"Total","Total"
"Total Carts","Total Carts"
"Total Cost","Total Cost"
"Total Revenue (excl.tax)","Total Revenue (excl.tax)"
"Total Revenue","Total Revenue"
"Total Profit","Total Profit"
"Total Margin","Total Margin"
"Tue","Tue"
"Tuesday","Tuesday"
"Thursday","Thursday"
"Units","Units"
"Updated At","Updated At"
"User Description","User Description"
"Users Activity Report","Users Activity Report"
"Users Wishlists","Users Wishlists"
"Use comma to add several Emails. Leave empty to disable.","Use comma to add several Emails. Leave empty to disable."
"View Order","View Order"
"View Product","View Product"
"View","View"
"Visible In","Visible In"
"Wed","Wed"
"Week","Week"
"Weekly","Weekly"
"Wednesday","Wednesday"
"Year","Year"
"Yesterday","Yesterday"
"Zip Code","Zip Code"
"ZIP Code","ZIP Code"
